customer_id,geography,employment_type,monthly_income_inr,bureau_band,cashflow_consistency,balance_volatility,spending_shock_flag
C117924,Tier-3,Gig,29500,Subprime,0.472,0.604,0
C117925,Tier-2,Self-employed,38800,Near-prime,0.53,0.481,0
C117926,Tier-2,Gig,30400,Near-prime,0.754,0.222,0
C117927,Tier-3,Gig,21500,Subprime,0.36,0.798,0
C117928,Tier-2,Salaried,22800,Prime,0.904,0.147,0
C117929,Tier-3,Salaried,26900,Prime,0.748,0.175,0
C117930,Tier-2,Gig,17100,Thin-file,0.4,0.723,1
C117931,Tier-2,Self-employed,48600,Prime,0.582,0.673,1
C117932,Metro,Salaried,69800,Thin-file,0.751,0.218,0
C117933,Tier-3,Self-employed,27800,Prime,0.472,0.58,0
C117934,Metro,Salaried,50800,Prime,0.967,0.069,0
C117935,Tier-2,Self-employed,17000,Thin-file,0.658,0.458,1
C117936,Metro,Self-employed,36100,Thin-file,0.488,0.556,0
C117937,Tier-2,Self-employed,11200,Prime,0.523,0.468,0
C117938,Tier-2,Informal,27300,Thin-file,0.212,0.903,0
C117939,Tier-3,Salaried,86900,Thin-file,0.821,0.269,0
C117940,Tier-2,Informal,14900,Subprime,0.401,0.781,0
C117941,Metro,Gig,32000,Thin-file,0.323,0.858,0
C117942,Metro,Gig,34800,Subprime,0.393,0.636,0
C117943,Metro,Gig,17300,Prime,0.437,0.698,0
C117944,Tier-2,Salaried,36000,Prime,0.667,0.463,0
C117945,Tier-3,Self-employed,35600,Near-prime,0.951,0.213,0
C117946,Metro,Salaried,51300,Prime,0.908,0.153,0
C117947,Tier-2,Self-employed,35500,Subprime,0.453,0.439,0
C117948,Metro,Salaried,41600,Prime,0.859,0.079,0
C117949,Tier-3,Salaried,22100,Subprime,0.756,0.24,0
C117950,Tier-3,Informal,21500,Thin-file,0.473,0.516,1
C117951,Tier-2,Informal,41900,Thin-file,0.401,0.72,0
C117952,Metro,Self-employed,17500,Subprime,0.703,0.384,0
C117953,Tier-2,Self-employed,13100,Thin-file,0.794,0.28,1
C117954,Tier-3,Gig,11200,Subprime,0.537,0.529,0
C117955,Metro,Informal,19400,Thin-file,0.327,0.661,0
C117956,Tier-2,Salaried,33900,Prime,0.786,0.441,0
C117957,Tier-3,Salaried,33800,Thin-file,0.884,0.19,0
C117958,Tier-3,Informal,16400,Thin-file,0.569,0.494,0
C117959,Tier-2,Salaried,35900,Thin-file,0.744,0.299,0
C117960,Tier-2,Gig,41000,Near-prime,0.333,0.585,0
C117961,Tier-3,Self-employed,19000,Prime,0.769,0.4,0
C117962,Tier-2,Self-employed,52000,Thin-file,0.598,0.519,0
C117963,Tier-3,Salaried,77900,Prime,0.833,0.426,0
C117964,Tier-2,Gig,11900,Subprime,0.777,0.347,0
C117965,Tier-2,Self-employed,14400,Thin-file,0.695,0.429,0
C117966,Tier-3,Informal,17200,Thin-file,0.538,0.459,1
C117967,Tier-2,Self-employed,46200,Prime,0.6,0.482,0
C117968,Metro,Informal,24000,Near-prime,0.543,0.567,0
C117969,Metro,Salaried,18300,Prime,0.499,0.358,1
C117970,Tier-3,Salaried,14900,Subprime,0.486,0.746,0
C117971,Tier-2,Informal,15100,Thin-file,0.477,0.624,0
C117972,Metro,Salaried,57400,Prime,0.578,0.594,0
C117973,Tier-3,Salaried,27200,Near-prime,0.98,0.183,0
C117974,Tier-3,Salaried,35100,Thin-file,0.916,0.05,0
C117975,Tier-3,Gig,21000,Thin-file,0.734,0.241,1
C117976,Tier-2,Gig,35200,Thin-file,0.472,0.563,0
C117977,Tier-3,Informal,9400,Thin-file,0.491,0.528,0
C117978,Tier-3,Salaried,33200,Prime,0.77,0.312,0
C117979,Metro,Salaried,90900,Prime,0.739,0.41,0
C117980,Tier-3,Salaried,22300,Near-prime,0.649,0.233,0
C117981,Tier-2,Informal,14300,Near-prime,0.412,0.608,0
C117982,Tier-3,Self-employed,30000,Near-prime,0.517,0.628,1
C117983,Tier-3,Salaried,19800,Prime,0.844,0.05,0
C117984,Tier-2,Salaried,22600,Prime,0.706,0.405,0
C117985,Metro,Salaried,40700,Subprime,0.946,0.212,0
C117986,Metro,Gig,25900,Thin-file,0.412,0.54,1
C117987,Metro,Self-employed,60400,Prime,0.586,0.494,1
C117988,Tier-2,Self-employed,23100,Thin-file,0.668,0.452,0
C117989,Tier-3,Self-employed,29300,Near-prime,0.612,0.486,0
C117990,Metro,Salaried,82900,Near-prime,0.704,0.421,1
C117991,Metro,Gig,49000,Subprime,0.621,0.467,0
C117992,Tier-2,Gig,22000,Prime,0.477,0.604,0
C117993,Metro,Salaried,51800,Thin-file,0.922,0.155,0
C117994,Metro,Self-employed,28600,Subprime,0.609,0.544,0
C117995,Metro,Gig,32900,Near-prime,0.599,0.395,0
C117996,Tier-2,Self-employed,68800,Prime,0.677,0.449,0
C117997,Tier-2,Self-employed,62000,Thin-file,0.404,0.518,0
C117998,Tier-3,Gig,19100,Thin-file,0.761,0.152,0
C117999,Metro,Salaried,55600,Near-prime,0.579,0.216,0
C118000,Metro,Salaried,34200,Near-prime,0.917,0.078,0
C118001,Tier-3,Self-employed,19000,Subprime,0.568,0.39,0
C118002,Tier-3,Salaried,27100,Near-prime,0.776,0.255,0
C118003,Tier-2,Gig,26200,Thin-file,0.438,0.625,0
C118004,Tier-3,Gig,26800,Thin-file,0.646,0.33,0
C118005,Tier-3,Salaried,30800,Prime,0.682,0.448,0
C118006,Tier-3,Informal,19300,Subprime,0.304,0.796,1
C118007,Tier-2,Informal,9000,Thin-file,0.626,0.308,0
C118008,Metro,Salaried,51400,Thin-file,0.959,0.05,0
C118009,Metro,Self-employed,32600,Subprime,0.606,0.436,1
C118010,Tier-3,Salaried,18200,Near-prime,0.625,0.323,0
C118011,Tier-3,Informal,19400,Thin-file,0.39,0.762,0
C118012,Tier-2,Self-employed,66300,Subprime,0.565,0.54,0
C118013,Metro,Gig,28700,Thin-file,0.648,0.347,0
C118014,Metro,Informal,35100,Thin-file,0.659,0.429,0
C118015,Tier-2,Self-employed,28600,Near-prime,0.695,0.372,0
C118016,Tier-3,Gig,48700,Subprime,0.497,0.656,0
C118017,Tier-2,Salaried,18800,Subprime,0.637,0.34,0
C118018,Tier-2,Salaried,36500,Thin-file,0.852,0.464,0
C118019,Tier-2,Self-employed,48400,Subprime,0.713,0.393,0
C118020,Tier-3,Gig,19100,Prime,0.342,0.726,0
C118021,Tier-3,Salaried,59200,Prime,0.758,0.346,0
C118022,Metro,Self-employed,16900,Thin-file,0.714,0.292,0
C118023,Tier-2,Gig,22000,Subprime,0.474,0.561,0
C118024,Tier-3,Salaried,28500,Thin-file,0.786,0.168,0
C118025,Tier-3,Self-employed,27500,Prime,0.74,0.409,0
C118026,Tier-2,Salaried,18700,Near-prime,0.787,0.243,0
C118027,Metro,Salaried,41700,Prime,0.483,0.56,1
C118028,Tier-2,Salaried,32800,Prime,0.93,0.092,0
C118029,Tier-2,Gig,25800,Near-prime,0.579,0.447,0
C118030,Metro,Salaried,78000,Prime,0.576,0.401,0
C118031,Tier-3,Salaried,33500,Near-prime,0.899,0.132,0
C118032,Metro,Gig,34800,Thin-file,0.408,0.382,0
C118033,Tier-3,Salaried,56200,Thin-file,0.895,0.277,0
C118034,Tier-2,Self-employed,59000,Near-prime,0.444,0.579,0
C118035,Metro,Self-employed,14700,Thin-file,0.697,0.294,0
C118036,Tier-2,Informal,27100,Thin-file,0.482,0.671,0
C118037,Tier-2,Gig,33100,Near-prime,0.39,0.84,0
C118038,Tier-3,Salaried,28300,Prime,0.787,0.13,0
C118039,Tier-2,Gig,18800,Thin-file,0.722,0.457,0
C118040,Metro,Self-employed,25900,Near-prime,0.872,0.053,0
C118041,Tier-3,Salaried,13300,Thin-file,0.742,0.32,0
C118042,Tier-2,Self-employed,50600,Subprime,0.754,0.443,1
C118043,Metro,Gig,40700,Near-prime,0.317,0.634,0
C118044,Tier-3,Gig,18500,Subprime,0.694,0.269,0
C118045,Metro,Self-employed,59200,Near-prime,0.753,0.425,0
C118046,Metro,Salaried,75400,Near-prime,0.98,0.05,0
C118047,Tier-2,Self-employed,15400,Prime,0.553,0.639,0
C118048,Tier-2,Self-employed,38600,Near-prime,0.553,0.365,0
C118049,Tier-2,Self-employed,31000,Prime,0.773,0.31,0
C118050,Tier-3,Informal,19200,Thin-file,0.495,0.42,0
C118051,Metro,Informal,25700,Subprime,0.453,0.588,0
C118052,Tier-3,Informal,22400,Thin-file,0.557,0.428,0
C118053,Metro,Gig,14200,Thin-file,0.61,0.391,0
C118054,Metro,Self-employed,77800,Subprime,0.627,0.334,0
C118055,Metro,Salaried,37600,Thin-file,0.907,0.172,0
C118056,Metro,Informal,22200,Prime,0.513,0.489,0
C118057,Tier-2,Self-employed,15600,Prime,0.62,0.489,0
C118058,Tier-3,Salaried,30400,Prime,0.595,0.481,0
C118059,Tier-3,Salaried,31600,Near-prime,0.727,0.316,0
C118060,Tier-2,Gig,22300,Subprime,0.558,0.539,0
C118061,Metro,Salaried,34200,Thin-file,0.591,0.467,0
C118062,Tier-3,Gig,11200,Thin-file,0.35,0.503,0
C118063,Tier-2,Self-employed,46100,Near-prime,0.435,0.652,1
C118064,Tier-2,Salaried,17500,Thin-file,0.772,0.226,0
C118065,Tier-2,Gig,33300,Near-prime,0.51,0.44,0
C118066,Metro,Gig,61900,Near-prime,0.348,0.58,0
C118067,Tier-2,Salaried,103500,Near-prime,0.651,0.313,0
C118068,Tier-3,Salaried,19600,Near-prime,0.934,0.174,0
C118069,Metro,Self-employed,56200,Subprime,0.695,0.153,0
C118070,Tier-2,Salaried,29600,Thin-file,0.851,0.256,0
C118071,Tier-3,Salaried,55300,Near-prime,0.608,0.303,0
C118072,Tier-2,Informal,22600,Thin-file,0.511,0.536,0
C118073,Tier-2,Salaried,33500,Prime,0.723,0.511,0
C118074,Tier-2,Self-employed,22900,Prime,0.427,0.658,0
C118075,Tier-3,Salaried,27000,Near-prime,0.615,0.38,0
C118076,Tier-2,Salaried,28200,Thin-file,0.913,0.05,0
C118077,Tier-2,Salaried,37800,Near-prime,0.555,0.521,0
C118078,Metro,Salaried,48200,Near-prime,0.98,0.05,0
C118079,Tier-3,Gig,15100,Thin-file,0.271,0.706,1
C118080,Tier-3,Gig,14500,Thin-file,0.657,0.607,1
C118081,Tier-2,Self-employed,45800,Near-prime,0.656,0.384,0
C118082,Tier-3,Gig,26500,Thin-file,0.618,0.334,0
C118083,Tier-2,Salaried,26500,Prime,0.864,0.156,0
C118084,Tier-3,Self-employed,28200,Subprime,0.754,0.204,0
C118085,Metro,Gig,19600,Thin-file,0.51,0.509,0
C118086,Metro,Self-employed,139200,Near-prime,0.665,0.328,0
C118087,Tier-3,Informal,10400,Thin-file,0.493,0.58,0
C118088,Tier-2,Self-employed,38700,Subprime,0.692,0.316,0
C118089,Tier-2,Informal,23200,Subprime,0.471,0.723,0
C118090,Tier-2,Salaried,28300,Near-prime,0.921,0.236,0
C118091,Tier-2,Salaried,25900,Near-prime,0.619,0.346,0
C118092,Metro,Salaried,42000,Prime,0.866,0.126,0
C118093,Tier-2,Gig,15700,Thin-file,0.459,0.501,1
C118094,Tier-2,Salaried,41600,Prime,0.788,0.271,0
C118095,Metro,Salaried,32500,Near-prime,0.98,0.149,0
C118096,Metro,Informal,25200,Near-prime,0.62,0.408,0
C118097,Tier-2,Self-employed,13600,Near-prime,0.404,0.781,1
C118098,Tier-3,Salaried,22200,Subprime,0.726,0.394,0
C118099,Tier-2,Salaried,31600,Near-prime,0.686,0.433,0
C118100,Tier-2,Gig,36300,Near-prime,0.605,0.582,1
C118101,Tier-2,Informal,9000,Subprime,0.606,0.467,0
C118102,Metro,Gig,45600,Near-prime,0.389,0.705,0
C118103,Tier-2,Salaried,51400,Prime,0.75,0.336,0
C118104,Metro,Self-employed,19300,Thin-file,0.636,0.405,0
C118105,Tier-2,Self-employed,44000,Thin-file,0.541,0.439,1
C118106,Metro,Informal,15500,Prime,0.466,0.682,0
C118107,Tier-2,Gig,29900,Near-prime,0.622,0.368,0
C118108,Tier-2,Gig,30800,Prime,0.585,0.452,0
C118109,Tier-3,Self-employed,41200,Near-prime,0.552,0.613,0
C118110,Tier-2,Salaried,29500,Thin-file,0.98,0.259,1
C118111,Tier-3,Gig,26300,Thin-file,0.233,0.998,0
C118112,Tier-2,Self-employed,69100,Prime,0.341,0.777,0
C118113,Metro,Salaried,41700,Prime,0.72,0.355,0
C118114,Metro,Gig,26800,Prime,0.563,0.585,1
C118115,Metro,Salaried,65500,Prime,0.642,0.347,0
C118116,Metro,Gig,9000,Near-prime,0.835,0.218,1
C118117,Metro,Gig,18600,Near-prime,0.54,0.685,0
C118118,Tier-2,Salaried,60100,Prime,0.759,0.307,0
C118119,Tier-2,Gig,24800,Near-prime,0.65,0.407,0
C118120,Tier-2,Self-employed,31400,Prime,0.419,0.627,0
C118121,Metro,Self-employed,28200,Prime,0.807,0.393,0
C118122,Tier-2,Informal,19200,Thin-file,0.294,0.784,0
C118123,Metro,Informal,18600,Thin-file,0.284,0.685,0
C118124,Tier-2,Salaried,17400,Near-prime,0.796,0.213,1
C118125,Tier-2,Gig,41600,Near-prime,0.449,0.618,0
C118126,Metro,Self-employed,31500,Prime,0.719,0.216,0
C118127,Metro,Gig,25500,Subprime,0.468,0.574,1
C118128,Tier-3,Salaried,14300,Near-prime,0.896,0.099,0
C118129,Tier-2,Self-employed,27200,Prime,0.702,0.211,0
C118130,Tier-2,Salaried,60000,Subprime,0.827,0.252,1
C118131,Metro,Informal,35900,Near-prime,0.453,0.673,0
C118132,Metro,Informal,23900,Thin-file,0.398,0.765,0
C118133,Metro,Salaried,35900,Prime,0.754,0.295,0
C118134,Tier-3,Self-employed,29200,Near-prime,0.626,0.383,0
C118135,Metro,Salaried,59700,Near-prime,0.887,0.142,0
C118136,Metro,Salaried,24300,Near-prime,0.801,0.418,0
C118137,Tier-3,Salaried,35700,Thin-file,0.698,0.262,0
C118138,Tier-2,Gig,32700,Subprime,0.617,0.426,0
C118139,Metro,Salaried,46300,Prime,0.719,0.259,0
C118140,Tier-2,Self-employed,34200,Subprime,0.809,0.336,0
C118141,Tier-2,Informal,13700,Prime,0.519,0.478,0
C118142,Tier-3,Salaried,36500,Near-prime,0.961,0.05,0
C118143,Metro,Self-employed,88800,Thin-file,0.618,0.386,0
C118144,Tier-3,Informal,29800,Subprime,0.535,0.534,1
C118145,Metro,Gig,22300,Subprime,0.515,0.622,0
C118146,Tier-3,Salaried,26900,Prime,0.703,0.454,0
C118147,Tier-3,Salaried,59000,Thin-file,0.872,0.089,0
C118148,Tier-3,Gig,25300,Thin-file,0.445,0.561,0
C118149,Tier-3,Salaried,41300,Subprime,0.703,0.336,0
C118150,Tier-2,Self-employed,15300,Prime,0.397,0.641,0
C118151,Metro,Salaried,71800,Near-prime,0.954,0.05,0
C118152,Metro,Gig,25400,Near-prime,0.472,0.565,0
C118153,Metro,Salaried,52800,Thin-file,0.727,0.245,0
C118154,Tier-2,Self-employed,25100,Thin-file,0.547,0.569,0
C118155,Metro,Gig,60600,Thin-file,0.469,0.746,0
C118156,Tier-2,Salaried,24600,Near-prime,0.689,0.418,0
C118157,Tier-2,Self-employed,83200,Prime,0.474,0.534,0
C118158,Tier-3,Informal,16000,Near-prime,0.529,0.507,0
C118159,Tier-2,Self-employed,32000,Thin-file,0.538,0.672,0
C118160,Tier-3,Salaried,21400,Prime,0.909,0.05,0
C118161,Tier-2,Informal,15000,Near-prime,0.463,0.607,0
C118162,Tier-3,Salaried,29100,Prime,0.511,0.612,1
C118163,Tier-3,Salaried,33900,Prime,0.859,0.313,0
C118164,Metro,Salaried,60600,Prime,0.782,0.075,0
C118165,Metro,Gig,26300,Near-prime,0.531,0.433,0
C118166,Tier-3,Salaried,40600,Prime,0.869,0.136,0
C118167,Tier-2,Salaried,65000,Subprime,0.673,0.352,0
C118168,Tier-3,Self-employed,46500,Thin-file,0.786,0.208,0
C118169,Tier-3,Salaried,42300,Prime,0.731,0.286,1
C118170,Tier-2,Gig,29000,Subprime,0.736,0.294,1
C118171,Tier-2,Self-employed,21400,Near-prime,0.465,0.573,0
C118172,Tier-3,Self-employed,31700,Near-prime,0.486,0.544,1
C118173,Tier-3,Salaried,19600,Subprime,0.804,0.297,0
C118174,Tier-2,Informal,30000,Thin-file,0.498,0.669,0
C118175,Metro,Salaried,54200,Prime,0.77,0.444,0
C118176,Metro,Salaried,79100,Thin-file,0.8,0.232,0
C118177,Tier-2,Salaried,64800,Prime,0.901,0.266,0
C118178,Tier-3,Informal,19300,Subprime,0.414,0.656,0
C118179,Tier-3,Self-employed,21300,Prime,0.48,0.459,0
C118180,Tier-2,Salaried,13900,Near-prime,0.961,0.05,0
C118181,Metro,Salaried,60700,Prime,0.931,0.217,0
C118182,Tier-2,Self-employed,32000,Prime,0.752,0.38,1
C118183,Tier-3,Salaried,45700,Prime,0.621,0.55,0
C118184,Tier-2,Self-employed,47300,Prime,0.508,0.566,0
C118185,Metro,Salaried,62300,Near-prime,0.847,0.081,0
C118186,Tier-2,Salaried,42700,Near-prime,0.98,0.252,0
C118187,Tier-2,Gig,11000,Subprime,0.713,0.342,1
C118188,Tier-2,Self-employed,61000,Subprime,0.599,0.408,0
C118189,Tier-3,Salaried,18100,Prime,0.673,0.26,0
C118190,Tier-3,Salaried,23800,Subprime,0.641,0.328,0
C118191,Metro,Gig,24900,Subprime,0.482,0.631,0
C118192,Metro,Gig,29100,Subprime,0.878,0.161,0
C118193,Tier-2,Gig,20100,Thin-file,0.385,0.476,0
C118194,Metro,Gig,22500,Prime,0.521,0.463,0
C118195,Tier-2,Salaried,54800,Subprime,0.677,0.283,0
C118196,Metro,Salaried,26100,Prime,0.816,0.164,0
C118197,Metro,Salaried,39500,Prime,0.542,0.522,0
C118198,Tier-3,Salaried,12400,Prime,0.628,0.249,0
C118199,Metro,Gig,18100,Near-prime,0.392,0.665,0
C118200,Tier-3,Salaried,15800,Near-prime,0.622,0.667,0
C118201,Metro,Self-employed,59900,Near-prime,0.507,0.467,0
C118202,Metro,Salaried,51700,Prime,0.78,0.399,0
C118203,Metro,Gig,20100,Near-prime,0.7,0.296,0
C118204,Metro,Gig,9000,Prime,0.489,0.43,0
C118205,Metro,Gig,14500,Thin-file,0.416,0.391,0
C118206,Tier-3,Salaried,19400,Thin-file,0.842,0.314,0
C118207,Tier-3,Informal,13500,Near-prime,0.58,0.5,0
C118208,Metro,Gig,40600,Thin-file,0.364,0.422,0
C118209,Metro,Self-employed,22500,Prime,0.512,0.54,1
C118210,Metro,Self-employed,23400,Near-prime,0.524,0.37,0
C118211,Tier-3,Salaried,15000,Subprime,0.74,0.53,0
C118212,Metro,Gig,28900,Near-prime,0.492,0.555,0
C118213,Metro,Informal,9000,Prime,0.467,0.542,0
C118214,Tier-3,Salaried,14400,Subprime,0.732,0.276,0
C118215,Tier-3,Salaried,39400,Thin-file,0.851,0.234,0
C118216,Tier-2,Salaried,75800,Prime,0.738,0.272,0
C118217,Metro,Informal,24300,Prime,0.242,0.695,0
C118218,Tier-2,Self-employed,30000,Thin-file,0.69,0.411,0
C118219,Metro,Informal,63000,Prime,0.336,0.621,0
C118220,Tier-2,Self-employed,27300,Prime,0.559,0.581,0
C118221,Tier-3,Salaried,25300,Near-prime,0.879,0.297,1
C118222,Metro,Self-employed,33800,Near-prime,0.669,0.344,0
C118223,Tier-3,Salaried,62600,Near-prime,0.708,0.172,0
C118224,Tier-2,Self-employed,44000,Prime,0.769,0.249,0
C118225,Tier-3,Self-employed,36600,Near-prime,0.76,0.285,0
C118226,Metro,Self-employed,49900,Thin-file,0.447,0.46,0
C118227,Tier-2,Salaried,31100,Thin-file,0.402,0.44,0
C118228,Metro,Self-employed,37200,Prime,0.614,0.232,0
C118229,Tier-2,Gig,15000,Thin-file,0.495,0.67,0
C118230,Metro,Salaried,39800,Near-prime,0.89,0.24,0
C118231,Metro,Informal,26800,Prime,0.633,0.282,0
C118232,Tier-3,Self-employed,26400,Thin-file,0.822,0.332,0
C118233,Tier-2,Self-employed,49700,Prime,0.881,0.187,0
C118234,Tier-2,Salaried,43000,Prime,0.639,0.446,0
C118235,Tier-2,Salaried,41600,Prime,0.97,0.05,0
C118236,Tier-2,Gig,15700,Thin-file,0.303,0.67,0
C118237,Tier-2,Informal,10900,Thin-file,0.11,1.047,0
C118238,Metro,Self-employed,25900,Thin-file,0.452,0.369,0
C118239,Metro,Salaried,77600,Near-prime,0.791,0.422,0
C118240,Tier-2,Gig,10600,Subprime,0.572,0.545,0
C118241,Metro,Informal,25700,Subprime,0.395,0.629,0
C118242,Tier-2,Self-employed,37600,Prime,0.607,0.339,1
C118243,Tier-2,Salaried,28100,Subprime,0.801,0.326,0
C118244,Metro,Self-employed,42400,Thin-file,0.616,0.461,0
C118245,Tier-3,Informal,17100,Near-prime,0.306,0.708,0
C118246,Tier-2,Salaried,22700,Thin-file,0.796,0.307,1
C118247,Tier-2,Salaried,26800,Prime,0.972,0.05,0
C118248,Tier-3,Gig,18200,Near-prime,0.495,0.491,0
C118249,Metro,Self-employed,41100,Prime,0.445,0.567,0
C118250,Metro,Salaried,25100,Thin-file,0.98,0.05,0
C118251,Metro,Self-employed,43100,Near-prime,0.63,0.426,0
C118252,Tier-2,Informal,19300,Thin-file,0.416,0.614,0
C118253,Metro,Gig,43600,Prime,0.728,0.38,0
C118254,Tier-3,Salaried,30400,Thin-file,0.673,0.411,0
C118255,Metro,Gig,23200,Subprime,0.559,0.597,0
C118256,Tier-2,Self-employed,47000,Near-prime,0.394,0.492,1
C118257,Tier-2,Salaried,60700,Near-prime,0.684,0.472,1
C118258,Metro,Salaried,24600,Prime,0.589,0.405,0
C118259,Tier-2,Informal,14400,Subprime,0.428,0.542,0
C118260,Tier-2,Salaried,14200,Prime,0.847,0.12,0
C118261,Tier-3,Salaried,19900,Prime,0.756,0.199,0
C118262,Tier-2,Self-employed,64800,Thin-file,0.691,0.288,0
C118263,Tier-2,Gig,13700,Near-prime,0.519,0.561,0
C118264,Tier-2,Salaried,45200,Prime,0.648,0.546,0
C118265,Tier-2,Gig,26700,Near-prime,0.643,0.442,0
C118266,Tier-2,Gig,17100,Near-prime,0.604,0.36,0
C118267,Tier-2,Gig,18100,Prime,0.607,0.303,0
C118268,Metro,Gig,51800,Subprime,0.439,0.567,0
C118269,Tier-2,Salaried,56000,Near-prime,0.572,0.459,0
C118270,Metro,Gig,75800,Near-prime,0.524,0.445,0
C118271,Tier-3,Self-employed,9000,Thin-file,0.741,0.285,0
C118272,Metro,Self-employed,52500,Prime,0.562,0.456,0
C118273,Tier-2,Salaried,12500,Prime,0.693,0.494,0
C118274,Metro,Self-employed,40500,Prime,0.662,0.225,0
C118275,Metro,Salaried,41300,Subprime,0.557,0.496,0
C118276,Metro,Self-employed,24600,Near-prime,0.37,0.658,1
C118277,Tier-2,Salaried,27800,Thin-file,0.876,0.213,0
C118278,Metro,Gig,24100,Prime,0.539,0.553,0
C118279,Metro,Salaried,55400,Near-prime,0.834,0.344,0
C118280,Metro,Self-employed,24600,Prime,0.636,0.406,0
C118281,Metro,Self-employed,29600,Thin-file,0.431,0.573,0
C118282,Tier-3,Salaried,38600,Near-prime,0.685,0.398,0
C118283,Tier-2,Informal,25100,Near-prime,0.406,0.444,0
C118284,Tier-3,Self-employed,90100,Prime,0.685,0.365,0
C118285,Tier-2,Gig,23900,Subprime,0.456,0.622,0
C118286,Tier-2,Self-employed,43900,Prime,0.68,0.377,1
C118287,Tier-3,Gig,16700,Prime,0.414,0.587,1
C118288,Metro,Gig,51900,Prime,0.713,0.365,0
C118289,Tier-3,Self-employed,18100,Near-prime,0.637,0.432,0
C118290,Tier-2,Informal,17600,Near-prime,0.5,0.607,0
C118291,Metro,Salaried,50900,Prime,0.844,0.253,0
C118292,Tier-3,Gig,23000,Subprime,0.193,0.879,0
C118293,Metro,Self-employed,62700,Prime,0.667,0.391,0
C118294,Tier-3,Salaried,27800,Near-prime,0.766,0.239,0
C118295,Tier-3,Self-employed,41200,Near-prime,0.578,0.521,0
C118296,Metro,Salaried,24100,Near-prime,0.826,0.417,0
C118297,Metro,Gig,30900,Thin-file,0.458,0.691,0
C118298,Tier-3,Gig,9000,Thin-file,0.688,0.317,0
C118299,Metro,Self-employed,37200,Subprime,0.853,0.091,0
C118300,Tier-2,Salaried,112500,Prime,0.8,0.283,0
C118301,Metro,Informal,25500,Thin-file,0.549,0.593,0
C118302,Metro,Gig,22300,Thin-file,0.473,0.548,0
C118303,Tier-2,Gig,27900,Thin-file,0.373,0.658,0
C118304,Tier-2,Salaried,35700,Prime,0.831,0.179,0
C118305,Tier-2,Self-employed,19900,Near-prime,0.477,0.783,1
C118306,Tier-2,Salaried,15900,Thin-file,0.689,0.377,0
C118307,Metro,Gig,27400,Thin-file,0.517,0.608,0
C118308,Tier-2,Salaried,33400,Prime,0.764,0.181,0
C118309,Metro,Salaried,40600,Subprime,0.773,0.247,0
C118310,Metro,Salaried,66500,Near-prime,0.922,0.341,0
C118311,Metro,Self-employed,77000,Prime,0.748,0.296,0
C118312,Tier-2,Self-employed,46200,Thin-file,0.746,0.375,0
C118313,Metro,Gig,23900,Near-prime,0.543,0.386,0
C118314,Metro,Informal,24200,Near-prime,0.284,0.767,0
C118315,Tier-2,Salaried,60800,Thin-file,0.738,0.111,0
C118316,Metro,Salaried,68500,Near-prime,0.696,0.303,0
C118317,Tier-3,Salaried,40100,Prime,0.796,0.251,0
C118318,Metro,Gig,22500,Thin-file,0.665,0.485,0
C118319,Metro,Informal,37700,Prime,0.494,0.538,1
C118320,Tier-3,Salaried,58400,Near-prime,0.761,0.281,0
C118321,Tier-2,Salaried,55200,Prime,0.872,0.084,0
C118322,Tier-3,Informal,59500,Thin-file,0.44,0.594,0
C118323,Tier-2,Self-employed,48400,Near-prime,0.597,0.527,0
C118324,Metro,Self-employed,72100,Subprime,0.711,0.077,0
C118325,Tier-2,Salaried,50900,Near-prime,0.839,0.296,0
C118326,Tier-2,Salaried,36000,Near-prime,0.694,0.318,0
C118327,Tier-2,Salaried,22500,Near-prime,0.595,0.437,1
C118328,Metro,Self-employed,30400,Subprime,0.642,0.364,0
C118329,Metro,Gig,20500,Thin-file,0.476,0.51,0
C118330,Metro,Salaried,27600,Prime,0.722,0.205,0
C118331,Tier-3,Self-employed,25400,Thin-file,0.552,0.408,1
C118332,Metro,Salaried,47600,Prime,0.765,0.173,0
C118333,Tier-3,Salaried,54500,Thin-file,0.785,0.325,0
C118334,Metro,Salaried,27700,Subprime,0.708,0.489,0
C118335,Tier-2,Salaried,57000,Prime,0.672,0.336,1
C118336,Metro,Informal,26700,Thin-file,0.226,0.767,0
C118337,Tier-2,Salaried,45200,Near-prime,0.784,0.252,0
C118338,Tier-3,Salaried,30500,Near-prime,0.876,0.06,1
C118339,Tier-2,Gig,59400,Prime,0.537,0.548,0
C118340,Tier-2,Salaried,26800,Near-prime,0.593,0.443,0
C118341,Tier-2,Salaried,29700,Near-prime,0.668,0.166,0
C118342,Metro,Salaried,50200,Subprime,0.643,0.462,0
C118343,Tier-2,Salaried,45600,Prime,0.662,0.253,0
C118344,Tier-2,Salaried,42200,Near-prime,0.684,0.342,1
C118345,Metro,Gig,28200,Near-prime,0.434,0.575,1
C118346,Tier-2,Self-employed,43800,Prime,0.917,0.201,0
C118347,Tier-2,Salaried,50000,Near-prime,0.707,0.291,0
C118348,Metro,Gig,28400,Thin-file,0.263,0.923,0
C118349,Metro,Salaried,108700,Prime,0.91,0.25,0
C118350,Tier-2,Self-employed,42100,Subprime,0.634,0.407,0
C118351,Tier-3,Salaried,28200,Near-prime,0.889,0.365,0
C118352,Tier-2,Salaried,66800,Prime,0.769,0.239,0
